,galactose,acetate,pyruvate,glycerol,fructose,succinate,glucose,glycerol+aa,lb
b0835,8.30446965479e-06,1.21287282913e-05,1.31264493478e-05,1.69127605357e-05,1.79299496034e-05,1.76648509932e-05,2.86049932655e-05,2.62953767447e-05,4.70708744362e-05
b0836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0837,1.9630322357e-07,1.31137056143e-07,1.00813857408e-07,2.45711866819e-07,2.09377473017e-08,9.60864062216e-09,9.31090809584e-08,5.39388442236e-10,4.81551919292e-10
b0838,3.33363608031e-05,4.16141738606e-05,2.8516655824e-05,2.68570611971e-05,1.7418157826e-05,1.56786895343e-05,2.63240858918e-05,2.18214362753e-05,1.01295130329e-05
b0839,0.00013006718046,9.80695158984e-05,0.000152248150619,0.000146795193446,0.000114184268484,0.000105837984974,7.63101601859e-05,4.4700385187e-05,4.89023190658e-05
b0840,1.06992530927e-06,1.45464680123e-06,1.80371206712e-06,1.8446402262e-06,2.39648810826e-06,1.96103592353e-06,1.3338521511e-06,1.10496843587e-06,1.14353462627e-06
b0841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0842,3.28983776038e-07,3.25807138883e-07,1.07050917062e-08,1.52905744856e-07,0.0,1.25255796853e-06,1.33813646327e-06,0.0,9.1959191526e-06
b0843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0844,1.76698700699e-06,1.90924874216e-06,1.96072578783e-06,2.2746025174e-06,2.60466130538e-06,1.31334148743e-06,1.43707745009e-06,1.15567100451e-06,1.14013477165e-06
b0845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0847,1.37414718408e-09,3.16890289754e-08,7.65290049757e-08,1.15032775637e-09,1.02596799892e-09,1.17707956466e-09,1.06931875944e-09,7.92915215878e-10,7.07894003919e-10
b0848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0849,1.42365381879e-06,2.93909135325e-06,1.61699817989e-06,5.20753633242e-07,2.12750786868e-06,1.77161757213e-06,2.4415108906e-06,2.28185121742e-06,1.87234453317e-06
b0850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0851,2.53672721719e-06,6.1437930152e-06,8.51943207119e-06,8.59074078785e-06,1.84932549963e-06,3.0767100459e-06,1.00276668665e-05,1.36124989622e-05,2.12976465257e-05
b0852,1.24372431226e-06,1.59743048989e-06,2.81718327799e-06,4.55471338727e-06,0.0,2.98604675239e-06,2.84486177151e-06,0.0,3.49725285991e-06
b0853,8.04487098656e-10,1.59432728546e-06,8.82557744657e-07,1.86883267208e-06,6.637154457e-08,6.89114917841e-10,3.48008371724e-06,5.25344148695e-06,6.90735060745e-06
b0854,0.000324202994335,0.000232298237007,0.000334593986336,0.0003394418898,0.000227656350488,0.000252500965668,0.000219171666951,0.000111495781623,5.70819714609e-05
b0855,4.36502372264e-06,3.44839613748e-06,7.02276560765e-06,6.05572326693e-06,6.47812416183e-06,6.09023860897e-06,3.24070859878e-06,1.17782722104e-06,6.09869694804e-08
b0856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0859,0.0,3.85526151148e-08,0.0,3.59866131348e-08,0.0,1.47294044459e-08,2.9215047621e-07,0.0,1.16289048667e-06
b0860,0.000246863767837,0.000183715200816,0.000237496127571,0.000260403538627,0.000268202095563,0.000202790631273,0.000444921342816,8.20253178223e-05,4.07191736571e-05
b0861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0863,0.000112392390928,0.000130572633154,0.000112738855699,0.000129770169065,7.60880117416e-05,0.000112378174073,9.19392399785e-05,0.000172447077626,8.7859931475e-05
b0864,4.27927055788e-05,2.36188342935e-05,3.04561944755e-05,2.75859010207e-05,3.16752532527e-05,3.88087025665e-05,2.81716941511e-05,3.5001279709e-05,2.7048855766e-05
b0865,8.61029303299e-05,7.50307935543e-05,5.40232184105e-05,7.16261072999e-05,4.2752074628e-05,4.97756243824e-05,4.52089427052e-05,4.53293784692e-05,2.61592017523e-05
b0866,3.18898684858e-06,2.18442508168e-06,1.94866731399e-06,2.40557641647e-06,1.5167336206e-06,1.91322677877e-06,1.76056562897e-06,7.79564296002e-07,1.713508909e-06
b0867,4.13671917079e-06,3.40856603746e-06,2.65367810953e-06,2.76821616261e-06,1.54930017789e-06,2.48351888584e-06,2.99554332114e-06,2.58987986462e-06,2.13030821507e-06
b0868,7.64853667691e-07,6.6076555173e-07,9.91964910496e-07,6.60601427152e-07,7.24503382846e-07,7.38360951135e-07,1.07970145035e-06,7.70591100401e-07,1.08287260146e-06
b0869,1.2106378475e-07,1.91527479932e-07,3.2754724114e-07,7.16581248119e-08,2.73905573605e-07,9.532197068e-08,1.85561381555e-07,3.30231429942e-07,2.8052187234e-06
b0870,3.19967899699e-05,3.58683329843e-05,2.44713005239e-05,2.56186521988e-05,2.11007536935e-05,2.69561177501e-05,2.04022859878e-05,1.97100300675e-05,1.76051616344e-05
b0871,7.21944722297e-05,5.90029199504e-05,1.87574203388e-05,3.29179821678e-05,2.63780229448e-05,3.22249054676e-05,2.83067511179e-05,1.40198561115e-05,1.23536309159e-05
b0872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0876,0.0,9.46029296269e-08,1.91988298361e-08,1.21204733813e-08,0.0,0.0,2.02804540522e-08,1.25318732611e-08,2.16303832652e-08
b0877,2.88212745574e-08,1.19165907531e-07,6.87134120326e-08,1.59383765568e-07,9.91159147146e-08,1.1745498747e-07,1.81461475438e-07,4.01653045076e-07,9.76323983859e-07
b0878,4.69979287429e-06,2.24683422584e-06,3.72942485433e-06,3.41550502126e-06,3.89294368231e-06,2.94506342609e-06,2.32418932534e-06,2.99210008647e-06,1.23271004168e-06
b0879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0880,6.63440066735e-05,4.74881489195e-05,7.11868408206e-05,6.73797315864e-05,3.37815416314e-05,9.62910630807e-05,1.76108898035e-05,7.26857246962e-05,0.00010016482136
b0881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0882,6.26255580821e-05,6.57534723327e-05,7.40236972516e-05,8.06641284213e-05,9.58900759265e-05,6.31060038381e-05,7.90224060298e-05,7.90126671119e-05,0.000145634247099
b0884,3.92722858071e-05,3.45001459136e-05,3.46117586712e-05,3.81122902976e-05,4.20311790274e-05,4.17088000357e-05,6.57020194806e-05,4.87832638786e-05,8.77048838582e-05
b0885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0886,6.68040676716e-06,7.09627764503e-06,1.30710818717e-05,1.2321551598e-05,1.17778174066e-05,7.55086967607e-06,8.56752336135e-06,9.0429184404e-06,1.17014240929e-05
b0887,2.83812621566e-06,4.74248134174e-06,9.33244038438e-06,6.43192238885e-06,8.72265316133e-06,4.87109814893e-06,6.9333921726e-06,4.07706916711e-06,6.92649487904e-06
b0888,0.000159866536106,0.000160172278076,0.000234533404446,0.00018777937879,0.000212284230162,0.000173903574099,0.000272314203042,0.00022809291117,0.00022371449347
b0889,0.000322540631257,0.000223787621236,0.000219637015055,0.000252121868339,0.000258679774575,0.000214041064395,0.000203854869269,0.000149304470594,7.87531922196e-05
b0890,3.18911900937e-06,4.0879090078e-06,5.71511498585e-06,7.07814414687e-06,7.47479946444e-06,6.64777093099e-06,8.56502216772e-06,7.11799609627e-06,1.13453300884e-05
b0891,1.95644837075e-05,3.16324238043e-05,3.00328276325e-05,2.94478735021e-05,1.96800733683e-05,1.54924082758e-05,2.8545990273e-05,2.44401565278e-05,3.65488470111e-05
b0892,3.46893629722e-07,5.42865685941e-07,4.91445448169e-07,4.42682291172e-07,6.03204473331e-07,5.04275931367e-07,4.58989114465e-07,4.84440298018e-07,8.68483863812e-07
b0893,0.000155241672215,0.000206434465623,0.000206281176164,0.000196500137047,0.000229257222218,0.000197442058454,0.000216831412497,0.000223340318556,0.000329713363401
b0894,2.90221165865e-07,1.72065444221e-07,3.56630355195e-07,4.01471053457e-07,1.98244087063e-07,3.20888331778e-07,2.22637698387e-07,1.91218252739e-07,9.64908969682e-07
b0895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0897,0.000295311522014,8.85045553261e-05,0.000142786655185,0.00011703443512,6.3695117109e-05,0.000151047405368,7.70957360733e-05,4.29865499999e-05,2.70463885945e-05
b0898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0901,3.35689642206e-07,5.12558402944e-07,1.29827969123e-08,1.24523850255e-06,0.0,9.25545460943e-08,1.83468536597e-06,0.0,4.44486782401e-07
b0902,8.13654801062e-06,8.16741780741e-06,7.80411704371e-06,8.28427604891e-06,5.93971128943e-06,6.16654289477e-06,9.44944000455e-06,9.61340572883e-06,1.02317611797e-05
b0903,0.00112226827495,0.00105424070557,0.00112654294704,0.000953858525006,0.00110625500247,0.00110543417957,0.000697970037139,0.00072417726561,0.000699224015507
b0904,3.11749574756e-06,2.57038619655e-06,2.38970655696e-06,2.02965236985e-06,1.78388837195e-06,2.59969362076e-06,1.42711960194e-06,1.64455162461e-06,1.65614689658e-06
b0905,1.10214085121e-05,1.30764408233e-05,1.5768659367e-05,2.28372644875e-05,2.8630675179e-05,2.5049605387e-05,5.08391082632e-05,5.49196848723e-05,8.18256539485e-05
b0906,1.75576654102e-06,4.8012859525e-07,5.57041171178e-07,6.34203612615e-07,6.04512127997e-07,8.02220154389e-07,2.02567537972e-07,4.04004330707e-08,5.33319844367e-08
b0907,0.000724286222316,0.000696502506736,0.000698392817081,0.000734456303875,0.00105756620635,0.000779537596015,0.0012793880177,0.000299868068424,0.000148287161992
b0908,9.088603008e-05,6.42734064144e-05,9.4418210882e-05,0.000101111675336,0.000128828428257,8.19453433226e-05,0.000167959097601,6.0814305263e-05,3.56008625407e-05
b0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0910,3.70296517231e-05,2.89500652424e-05,3.29175105614e-05,3.40425266119e-05,3.04139979838e-05,3.15531665998e-05,4.16640373711e-05,2.87668551255e-05,5.24751457748e-05
b0911,0.00157159901934,0.00143560552439,0.00177912260117,0.00237826402695,0.00263082162593,0.00213373165215,0.00257869523426,0.00269510855704,0.00465566582284
b0912,0.000108322156552,7.99855466741e-05,9.41570381743e-05,9.26289565924e-05,8.1506328359e-05,7.68519743258e-05,0.000101151119737,5.83419551415e-05,5.47598774684e-05
b0913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0914,9.98049563411e-06,1.15192277001e-05,1.51984983615e-05,1.44109472803e-05,1.87189927659e-05,1.25320983164e-05,1.73101856848e-05,1.71846284586e-05,3.23889766272e-05
b0915,4.18135273967e-07,3.25467646937e-07,4.60606797182e-07,4.47034319688e-07,5.61455891651e-07,3.99123700043e-07,9.04884062871e-07,6.34512894209e-07,6.90875965061e-07
b0916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0917,2.12851360849e-05,1.52803519015e-05,2.12196194898e-05,2.47629501618e-05,2.50224303868e-05,2.50545894254e-05,2.37970228882e-05,2.5000584253e-05,1.20416283435e-05
b0918,2.000144966e-05,1.75337951077e-05,2.52766010962e-05,2.14260244336e-05,2.58067997862e-05,2.53265648331e-05,2.66971121397e-05,3.24996746482e-05,2.95567559628e-05
b0919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0921,6.04174006066e-08,1.66984604627e-07,8.46142301259e-08,5.29634526632e-07,0.0,6.34409018276e-07,5.6153809949e-07,0.0,7.809005599e-07
b0922,3.2338078532e-06,3.84535424573e-06,4.57613753893e-06,5.21847349291e-06,2.9707473764e-06,3.65294713908e-06,4.82140170602e-06,6.15349134816e-06,7.21000535569e-06
b0923,1.07587321884e-05,1.34755903866e-05,1.56025312107e-05,1.3910838354e-05,9.88347478344e-06,1.27275762795e-05,1.62270906718e-05,1.37287836643e-05,2.1622453311e-05
b0924,6.38765786148e-05,5.6550320626e-05,7.25914834932e-05,6.46860765918e-05,9.22694223946e-05,6.90457283626e-05,5.99316506935e-05,5.81569195183e-05,9.24146710365e-05
b0925,3.65010231575e-06,5.51757419851e-06,5.3464240615e-06,5.51400002861e-06,0.0,3.22186558438e-06,7.83391933702e-06,0.0,3.70423717166e-06
b0926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0927,2.0365300735e-05,3.5118628896e-05,2.91237035844e-05,2.78684943411e-05,3.11708894421e-05,2.09627664136e-05,3.54837921616e-05,1.4396118007e-05,2.04186181957e-05
b0928,0.000664555915551,0.000748605262369,0.000720759626354,0.000722621569812,0.000679370947119,0.000843076779512,0.000539259009108,0.000319642288965,0.000211848430994
b0929,0.0017678139088,0.00180544997585,0.00217135666827,0.00274494068968,0.00180827147371,0.00219732936332,0.0016738198276,0.00341246646673,0.000733596863267
b0930,0.000349412373994,0.000366151930493,0.000369952985758,0.000397846185505,0.000486931222618,0.000412635181572,0.000514945335759,0.000403991152533,0.000358767985404
b0931,3.76717583569e-05,3.69136059505e-05,5.19010862662e-05,4.93403434377e-05,4.03211187552e-05,4.20892741964e-05,4.82044953158e-05,4.10201049784e-05,1.96747647711e-05
b0932,0.00022027319781,0.000262964154697,0.000264282394862,0.000267415609613,0.000247514251101,0.000255400761047,0.000227178115288,0.000252591478307,0.000290775060433
b0933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0945,4.93821638038e-05,4.94459353132e-05,5.21172403627e-05,7.19560785027e-05,7.54150273714e-05,7.6151308171e-05,0.000100664126941,2.42288755238e-05,2.23706727371e-05
b0946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0947,1.78230744088e-05,1.09375093216e-05,1.61294649659e-05,1.87571952481e-05,1.97723539748e-05,1.73582553637e-05,1.52534920807e-05,1.35299931959e-05,1.46760410862e-05
b0948,5.53535789823e-06,1.28095265187e-05,1.55352557468e-05,1.09944841809e-05,1.23930915975e-05,9.65376844952e-06,1.42286765094e-05,1.44627573371e-05,2.38954728483e-05
b0949,1.26218431281e-05,1.503221878e-05,1.54281586562e-05,1.52473661033e-05,1.92897558237e-05,1.62358733246e-05,1.98596508188e-05,2.42012530018e-05,3.54643380457e-05
b0950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0951,2.74222512072e-07,8.73893284045e-08,1.02934036215e-05,1.43040842866e-07,0.0,8.6758080613e-07,1.13665803804e-07,0.0,7.87966925962e-08
b0952,2.16215110211e-06,2.71408119921e-06,2.22574521871e-06,2.38695873628e-06,1.94474745258e-06,2.58453427519e-06,3.08827421134e-06,3.16267742674e-06,3.41339002069e-06
b0953,5.0852134331e-07,1.72697935118e-06,9.10854184294e-07,1.4833550657e-06,1.23460111144e-06,5.31419437037e-07,1.35041391296e-06,8.09665035401e-08,1.22510108535e-07
b0954,7.12203161693e-05,4.17968687041e-05,5.29603299693e-05,7.67287638069e-05,7.09751777693e-05,8.3666833801e-05,6.94865300329e-05,0.000133085571263,0.000129958758768
b0955,4.28011111798e-06,4.67278694389e-06,4.73482197056e-06,4.80364112373e-06,4.71175440258e-06,3.96797030855e-06,4.49567757959e-06,4.41973490942e-06,8.14796045078e-06
b0956,9.40686885506e-07,1.3262029841e-06,2.07553476709e-06,2.32699602834e-06,1.52859849561e-06,1.15466687993e-06,1.61513189122e-06,5.84409110388e-07,8.85348054126e-07
b0957,0.00618502205316,0.00607198420622,0.00530040654909,0.00729726460108,0.00577718405968,0.00647244119172,0.00788850305993,0.00760558029453,0.00639383157928
b0958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0961,5.3655822192e-06,2.96290853973e-06,4.03394247057e-06,7.08878562979e-06,9.44532536442e-06,6.20071880592e-06,7.71970297871e-06,6.57467869377e-06,1.03127831741e-05
b0962,3.46568907368e-06,5.79862983936e-06,5.75536615806e-06,5.43529463231e-06,6.2647546007e-06,5.17236284639e-06,5.31226903774e-06,4.36530726013e-06,5.61673407577e-06
b0963,2.08964039437e-05,4.3944428935e-05,5.35678076605e-05,5.02707841162e-05,1.78666796709e-05,2.97266886026e-05,2.60381785036e-05,5.0099593727e-05,4.47289984543e-05
b0964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0965,0.000172922740302,4.84359442607e-05,2.88778616437e-05,5.02218554096e-05,6.57506650698e-05,8.4739503527e-05,4.81219064176e-05,4.5070117057e-05,2.72055778646e-05
b0966,1.6843153301e-07,2.52554011488e-07,3.30505580258e-07,8.98073943139e-10,0.0,6.77732545462e-08,3.12434865247e-07,0.0,7.40565590035e-08
b0967,1.28438145195e-05,8.92524153973e-06,1.25386979242e-05,1.29940134306e-05,2.63086424254e-05,1.4428656392e-05,1.35478432734e-05,2.40378278339e-05,2.2327145987e-05
b0968,8.7948695128e-06,5.52354830594e-06,4.61666063345e-06,5.91687175335e-06,3.45078647402e-06,3.64465680002e-06,2.15215329852e-06,1.9701532825e-06,1.84491953529e-06
b0969,6.8484585195e-06,9.39067176112e-06,8.28096185707e-06,9.1560835098e-06,0.0,9.9281503689e-06,1.05903504748e-05,0.0,1.16019406041e-05
b0970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0972,3.70513473997e-08,2.49210584467e-08,5.32242605396e-08,4.80755267112e-08,1.38316685394e-09,1.11082237262e-08,7.20805261913e-10,7.64317057358e-08,1.14999522952e-07
b0973,1.11631761465e-07,9.85665165277e-08,1.5069080968e-07,1.52802259078e-07,1.17135884109e-07,7.36552115639e-08,1.3382425763e-07,1.00103070272e-07,2.61891220899e-07
b0974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0978,5.27515622024e-08,2.66108695849e-08,4.89640000362e-08,3.75355339383e-08,4.52932754518e-08,2.25932078425e-08,1.02624077876e-07,1.06536118443e-08,2.75147352851e-07
b0979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0980,9.21444151508e-07,5.24025941147e-07,6.56381098306e-07,4.95105774008e-07,5.78374885529e-07,5.80043030149e-07,7.57060084322e-07,1.51285754557e-06,7.9261080432e-07
b0981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0990,3.35719930528e-07,4.97407763628e-07,4.2128156517e-08,3.79809510674e-07,0.0,3.49186219942e-07,6.2988751743e-07,0.0,9.57914426224e-07
b0991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0995,2.50869820531e-08,6.54287190315e-08,2.72986981756e-07,1.30005229867e-08,0.0,3.33594815244e-07,4.55511282114e-08,0.0,5.8033103794e-07
b0996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1000,9.72403095084e-06,1.50167300792e-05,6.64797673693e-06,8.10144539096e-06,4.18214008443e-06,6.84504079778e-06,7.992446386e-06,1.09856886765e-05,1.46869513595e-05
b1001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1002,0.000165632587743,0.00013796971679,8.35609306044e-05,7.38843114273e-05,7.05929723124e-05,8.4898282819e-05,4.05772024374e-05,4.66906840835e-05,7.32367463249e-05
b1003,4.28988731519e-05,3.75946459293e-05,3.03703059563e-05,4.82723567826e-05,2.75979796944e-05,1.2107747971e-05,3.87414512046e-05,3.04887329551e-05,4.13144627551e-05
b1004,0.00038565377148,0.000376191714012,0.000175656290948,0.000267969474319,0.000181715231533,0.000235563878255,0.000195977330791,0.000113120336404,8.47793907356e-05
b1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1014,2.52926745433e-05,3.68666230298e-05,3.47364955406e-05,3.68444788953e-05,3.3254913594e-05,3.20100845534e-05,3.27107095991e-05,0.000164873647078,0.00025516277139
b1015,8.30648776416e-06,5.64515577357e-06,9.23965045363e-06,6.26988829141e-06,5.04883887782e-06,8.65107228135e-06,7.42481127643e-06,9.98948361297e-06,2.31854156818e-05
b1018,2.80916933144e-05,2.5600124609e-05,2.18091389224e-05,1.95728783687e-05,3.9649704411e-05,4.17996123899e-05,4.63740524301e-05,7.04241402903e-05,2.05537358815e-05
b1019,5.21632318388e-08,3.47785735614e-08,1.1857447786e-07,9.08985445355e-08,0.0,5.83607618358e-08,8.65682493319e-07,0.0,1.39295507162e-07
b1020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1023,3.87777769596e-07,6.65605980686e-07,3.81749587905e-07,5.23813789836e-07,8.38301459926e-07,3.44245000958e-07,2.8804043353e-07,1.31202900942e-07,5.17571155287e-08
b1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1033,6.25380509015e-05,5.62261994762e-05,6.02334973303e-05,6.67589491649e-05,6.44656263772e-05,6.7602159612e-05,6.3904351339e-05,6.63274828282e-05,5.73167434483e-05
b1034,9.14311528324e-06,8.97713262417e-06,1.49509999161e-05,1.13755147821e-05,1.06174962175e-05,9.06649299486e-06,1.13958290522e-05,9.24827006373e-06,6.97508360241e-06
b1035,1.03704456113e-05,1.38204650992e-05,1.69450391588e-05,2.07084460891e-05,1.67105926896e-05,1.71504140535e-05,2.49093947475e-05,1.49756333681e-05,1.30881152013e-05
b1036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1037,2.61606454418e-07,1.08302894092e-06,2.60782672391e-07,4.87499769492e-07,0.0,1.86542380746e-07,1.46562478027e-06,0.0,2.0215044205e-07
b1038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1040,3.97432393669e-08,5.45543844726e-10,2.05779138231e-08,1.42585323053e-09,0.0,5.34971289595e-09,9.2780872184e-09,0.0,2.6323444256e-09
b1041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1045,5.45188104936e-06,4.26907260979e-06,2.24290094045e-06,2.44712347045e-06,1.77686841244e-06,1.86071769983e-06,2.30289118901e-06,1.64958146395e-06,1.61997359152e-06
b1046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1048,8.28792516765e-05,7.03273379311e-05,9.12257552394e-05,0.000102596888073,0.000103408065095,8.91606024491e-05,0.000101847532683,7.96666549947e-05,8.58995318575e-05
b1049,8.91924408661e-06,9.06013941135e-06,1.5059003628e-05,7.88036949159e-06,1.20348605374e-05,1.55241495755e-05,1.44945293899e-05,1.52424324457e-05,1.16421106645e-05
